symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
APD,2024-09-30,2024-09-30,USD,0000002969,2024-11-21,2024-11-21 13:57:11,2024,FY,12100600000,8168700000,3931900000,0.3249343008,100200000,0,0,942400000,-1576800000,-534200000,7634500000,0,218800000,1451100000,6491100000,0.5364279457,4466100000,0.369080872,355100000,4821200000,0.3984265243,944900000,3828200000,0.3163644778,17.21,17.18,222500000,222800000,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/apd-20240930.htm,2024-09-30,APD,USD,0000002969,2024-11-21,2024-11-21 13:57:11,2024,FY,2979700000,5000000,2984700000,2168200000,766000000,444100000,6363000000,24418600000,905100000,311600000,1216700000,4792500000,0,2783800000,33211600000,0,39574600000,1451600000,694900000,558500000.0,0.0,1474600000,4179600000,14106500000,0.0,1159900000,1454900000,16721300000,0,0,20900900000,0,249400000,19545700000,-2027700000,-730900000,17036500000,18673700000,39574600000,1637200000,39574600000,4797500000,14801400000,11821700000,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/apd-20240930.htm,2024-09-30,APD,USD,0000002969,2024-11-21,2024-11-21 13:57:11,2024,FY,3862400000,1451100000,-69300000,61800000,0,-111000000,-137800000,0,0,-1659300000,3646700000,0,0,-141400000,1878800000,-6656600000,-4919200000,3902200000,0,0,-1564900000,278100000,2615400000,19800000.0,1362700000,2979700000,1617000000,3646700000,0,3646700000,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/apd-20240930.htm
ABNB,2024-12-31,2024-12-31,USD,0001559720,2025-02-13,2025-02-13 16:04:28,2024,FY,11102000000,1878000000,9224000000,0.8308412899,2056000000,1185000000,2148000000,3333000000,1282000000,6671000000,8549000000,818000000,0,0,2553000000,0.229958566,2553000000,0.229958566,778000000,3331000000,0.3000360295,683000000,2648000000,0.2385155828,4.19,4.11,632000000,645000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/0001559720-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/abnb-20241231.htm,2024-12-31,ABNB,USD,0001559720,2025-02-13,2025-02-13 16:04:28,2024,FY,6864000000,3747000000,10611000000,5931000000,0,638000000,17180000000,0,750000000,27000000,777000000,0,2439000000,563000000,3779000000,0,20959000000,142000000,63000000,1055000000.0,0.0,8901000000,10161000000,2231000000,0.0,0,155000000,2386000000,0,299000000,12547000000,0,0,-4225000000,35000000,12602000000,8412000000,8412000000,20959000000,0,20959000000,3747000000,2294000000,-4570000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/0001559720-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/abnb-20241231.htm,2024-12-31,ABNB,USD,0001559720,2025-02-13,2025-02-13 16:04:28,2024,FY,2648000000,65000000,433000000,1407000000,-67000000,0,0,0,-67000000,32000000,4518000000,0,0,-3146000000,2605000000,-75000000,-616000000,0,0,-3430000000,0,-142000000,-3572000000,-237000000.0,93000000,12760000000,12667000000,4518000000,0,4518000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/0001559720-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/abnb-20241231.htm
AKAM,2024-12-31,2024-12-31,USD,0001086222,2025-02-24,2025-02-24 17:10:36,2024,FY,3991168000,1620793000,2370375000,0.5939050924,470876000,1015357000,85604000,1100961000,265127000,1836964000,3457757000,100280000,27117000,648410000,1262540000,0.3163334643,533411000,0.1336478444,53602000,587013000,0.1470779982,82095000,504918000,0.1265088315,3.34,3.27,151392000,154346000,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/0001086222-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/akam-20241231.htm,2024-12-31,AKAM,USD,0001086222,2025-02-24,2025-02-24 17:10:36,2024,FY,517707000,1078876000,1596583000,727687000,0,253827000,2578097000,3001809000,3151077000,727585000,3878662000,0,483249000,426968000,7790688000,0,10368785000,130447000,1408250000,107732000.0,149222000.0,295672000,2091323000,3226355000,26314000.0,16066000,130370000,3399105000,0,1088794000,5490428000,0,1556000,2972898000,-155993000,2059896000,4878357000,4878357000,10368785000,0,10368785000,1078876000,4634605000,4116898000,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/0001086222-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/akam-20241231.htm,2024-12-31,AKAM,USD,0001086222,2025-02-24,2025-02-24 17:10:36,2024,FY,504918000,648410000,-70268000,393378000,-34342000,-22300000,0,344000,-12386000,77075000,1519171000,-390433000,-434066000,-236176000,685692000,-423696000,-798679000,0,0,-557468000,0,-122167000,-679635000,-12243000.0,28614000,519084000,490470000,1519171000,-685267000,833904000,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/0001086222-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/akam-20241231.htm
ALB,2024-12-31,2024-12-31,USD,0000915913,2025-03-31,2025-03-31 16:20:28,2024,FY,5377526000,5314987000,62539000,0.0116296974,86720000,0,0,618048000,1134316000,1839084000,7154071000,0,165619000,588638000,-1009568000,-0.1877383763,-1776545000,-0.3303647439,12720000,-1763825000,-0.3279993439,87085000,-1316096000,-0.2447400533,-11.2,-11.2,117516000,117516000,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/0000915913-25-000077-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/alb-20241231.htm,2024-12-31,ALB,USD,0000915913,2025-03-31,2025-03-31 16:20:28,2024,FY,0,0,0,0,0,81941000,81941000,9450309000,1582714000,230753000,1813467000,1117739000,53608000,332264000,12767387000,3760321000,16609649000,943887000,0,95275000.0,0.0,927302000,1966464000,2253328000,0.0,0,0,2253328000,2190169000,0,6409961000,2235105000,1176000,5481692000,-742062000,2985606000,9961517000,10199688000,16609649000,238171000,16609649000,1117739000,2253328000,2253328000,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/0000915913-25-000077-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/alb-20241231.htm,2024-12-31,ALB,USD,0000915913,2025-03-31,2025-03-31 16:20:28,2024,FY,262845000,588638000,-230406000,32141000,0,555218000,1560450000,-862237000,104888000,48850000,702068000,-1685790000,-270000,0,0,111622000,-1574438000,-631834000,11545000,0,-311276000,2184845000,1241735000,-67035000.0,302330000,1192230000,889900000,702068000,-1685790000,-983722000,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/0000915913-25-000077-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591325000077/alb-20241231.htm
ARE,2024-12-31,2024-12-31,USD,0001035443,2025-01-27,2025-01-27 16:06:28,2024,FY,3116394000,909265000,2207129000,0.7082316934,0,168359000,0,168359000,1202380000,1370739000,2280004000,0,185838000,1202380000,1898951000,0.6093424002,836390000,0.2683839078,-526835000,309555000,0.09933115,0,322949000,0.1036290662,1.95,1.95,172071000,172071000,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/0001035443-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/are-20241231.htm,2024-12-31,ARE,USD,0001035443,2025-01-27,2025-01-27 16:06:28,2024,FY,552146000,0,552146000,0,0,7701000,552146000,1250449000,0,0,0,1516858000,0,33976502000,36743809000,231494000,37527449000,534803000,0,0.0,691873000.0,731153000,1957829000,12751501000,0.0,0,419658000,13171159000,0,507127000,15128988000,0,1722000,0,-46252000,22423019000,22378489000,22398461000,37527449000,19972000,37527449000,1516858000,12751501000,12199355000,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/0001035443-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/are-20241231.htm,2024-12-31,ARE,USD,0001035443,2025-01-27,2025-01-27 16:06:28,2024,FY,510733000,1116701000,0,59634000,-200455000,0,0,-56823000,-143632000,17911000,1504524000,0,-1011000,0,173927000,-1683611000,-1510695000,0,27103000,-50107000,-898557000,828246000,-93315000,-1438000.0,-100924000,559847000,660771000,1504524000,0,1504524000,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/0001035443-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/are-20241231.htm
ALGN,2024-12-31,2024-12-31,USD,0001097149,2025-02-28,2025-02-28 07:03:45,2024,FY,3999012000,1199853000,2799159000,0.6999626408,364202000,0,0,1763193000,64136000,2191531000,3391384000,20218000,0,145034000,816798000,0.2042499497,607628000,0.1519445303,1331000,608959000,0.1522773625,187597000,421362000,0.1053665255,5.63,5.62,74877000,74993000,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/0001097149-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/algn-20241231.htm,2024-12-31,ALGN,USD,0001097149,2025-02-28,2025-02-28 07:03:45,2024,FY,1043887000,0,1043887000,995685000,254287000,198582000,2492441000,1384510000,442630000,103488000,546118000,0,1557372000,234159000,3722159000,0,6214600000,108693000,0,96466000.0,1331146000.0,501722000,2038027000,88214000,0.0,0,236374000,324588000,0,0,2362615000,0,7000,2483766000,5978000,1362234000,3851985000,3851985000,6214600000,0,6214600000,0,88214000,-955673000,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/0001097149-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/algn-20241231.htm,2024-12-31,ALGN,USD,0001097149,2025-02-28,2025-02-28 07:03:45,2024,FY,421362000,145034000,0,173703000,-72433000,0,0,-843000,-71590000,70565000,738231000,-115580000,-183420000,-106345000,43853000,106580000,-254912000,0,25281000,-352878000,0,-28125000,-355722000,-21153000.0,106444000,1044963000,938519000,738231000,-115580000,622651000,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/0001097149-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/algn-20241231.htm
ALLE,2024-12-31,2024-12-31,USD,0001579241,2025-02-18,2025-02-18 06:07:36,2024,FY,3772200000,2103700000,1668500000,0.4423148295,0,0,0,887800000,0,887800000,2991500000,20500000,102000000,119000000,919800000,0.243836488,780700000,0.2069614549,-81900000,698800000,0.1852499867,101300000,597500000,0.1583956312,6.85,6.82,87200000,87600000,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/0001579241-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/alle-20241231.htm,2024-12-31,ALLE,USD,0001579241,2025-02-18,2025-02-18 06:07:36,2024,FY,503800000,0,503800000,448700000,423000000,46800000,1422300000,385300000,1489400000,569000000,2058400000,0,331400000,290400000,3065500000,0,4487800000,258000000,21900000,24000000.0,0.0,393000000,696900000,1977600000,0.0,97900000,214700000,2290200000,0,0,2987100000,0,900000,1831400000,-331600000,0,1500700000,1500700000,4487800000,0,4487800000,-2775100000,1999500000,1495700000,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/0001579241-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/alle-20241231.htm,2024-12-31,ALLE,USD,0001579241,2025-02-18,2025-02-18 06:07:36,2024,FY,597500000,119000000,-44200000,28200000,-24100000,0,16700000,3600000,-44400000,-1400000,675000000,-92100000,-137200000,0,0,900000,-228400000,-13300000,0,-220000000,-167000000,5800000,-394500000,-16399999.999999998,35700000,503800000,468100000,675000000,-92100000,582900000,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/0001579241-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924125000008/alle-20241231.htm
LNT,2024-12-31,2024-12-31,USD,0000352541,2025-02-21,2025-02-21 16:46:26,2024,FY,3981000000,0,3981000000,1.0,0,0,0,0,3095000000,3095000000,3095000000,21000000,449000000,772000000,1797000000,0.4513941221,886000000,0.2225571464,-310000000,576000000,0.1446872645,-114000000,690000000,0.1733232856,2.69,2.69,256500000,256800000,https://www.sec.gov/Archives/edgar/data/352541/000035254125000014/0000352541-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254125000014/lnt-20241231.htm,2024-12-31,LNT,USD,0000352541,2025-02-21,2025-02-21 16:46:26,2024,FY,81000000,0,81000000,264000000,295000000,544000000,1184000000,18701000000,0,0,0,639000000,0,2190000000,21530000000,0,22714000000,532000000,1729000000,175000000.0,0.0,279000000,2715000000,8677000000,0.0,2188000000,2130000000,12995000000,0,0,15710000000,0,3000000,0,1000000,196000000,200000000,200000000,22714000000,0,22714000000,639000000,10406000000,10325000000,https://www.sec.gov/Archives/edgar/data/352541/000035254125000014/0000352541-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254125000014/lnt-20241231.htm,2024-12-31,LNT,USD,0000352541,2025-02-21,2025-02-21 16:46:26,2024,FY,0,404000000,0,0,0,1707000000,0,0,0,763000000,1167000000,0,0,0,0,-1547000000,-1547000000,0,23000000,0,-492000000,890000000,398000000,0.0,-24000000,29000000,53000000,1167000000,0,1167000000,https://www.sec.gov/Archives/edgar/data/352541/000035254125000014/0000352541-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254125000014/lnt-20241231.htm
ALL,2024-12-31,2024-12-31,USD,0000899051,2025-02-24,2025-02-24 12:23:27,2024,FY,64106000000,0,64106000000,1.0,0,-37000000,0,-37000000,0,57884000000,58345000000,0,400000000,0,0,0.0,6222000000,0.0970579977,-461000000,5761000000,0.0898667831,1162000000,4667000000,0.0728012979,17.22,16.99,264300000,267800000,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/0000899051-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/all-20241231.htm,2024-12-31,ALL,USD,0000899051,2025-02-24,2025-02-24 12:23:27,2024,FY,704000000,0,704000000,0,0,0,704000000,834000000,3245000000,6527000000,9772000000,0,0,100307000000,110913000000,0,111617000000,0,0,0.0,0.0,0,0,7485000000,0.0,0,82765000000,90250000000,0,0,90250000000,2001000000,9000000,53288000000,-889000000,-32967000000,21442000000,21367000000,111617000000,-75000000,111617000000,0,7485000000,6781000000,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/0000899051-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/all-20241231.htm,2024-12-31,ALL,USD,0000899051,2025-02-24,2025-02-24 12:23:27,2024,FY,4599000000,555000000,0,0,3589000000,0,0,0,3589000000,188000000,8931000000,-210000000,-814000000,0,0,-7228000000,-8252000000,145000000,0,-2000000,-1079000000,239000000,-697000000,0.0,-18000000,704000000,722000000,8931000000,-210000000,8721000000,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/0000899051-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/all-20241231.htm
GOOGL,2024-12-31,2024-12-31,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,350018000000,146306000000,203712000000,0.5820043541,49326000000,14188000000,27808000000,41996000000,0,91322000000,237628000000,4482000000,268000000,15311000000,135394000000,0.3868201064,112390000000,0.3210977721,7425000000,119815000000,0.3423109669,19697000000,100118000000,0.2860367181,8.04,8.04,12447000973,12447000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,2024-12-31,GOOGL,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,23466000000,72191000000,95657000000,52340000000,0,15714000000,163711000000,184624000000,31885000000,0,31885000000,37982000000,17180000000,14874000000,286545000000,0,450256000000,7987000000,2887000000,8782000000.0,5036000000.0,64430000000,89122000000,22574000000,0.0,0,13476000000,36050000000,0,14578000000,125172000000,0,84800000000,245084000000,-4800000000,0,325084000000,325084000000,450256000000,0,450256000000,110173000000,25461000000,1995000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,2024-12-31,GOOGL,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,100118000000,15311000000,-5257000000,22785000000,-8406000000,-5891000000,0,359000000,-2874000000,748000000,125299000000,-52535000000,-2931000000,-91713000000,104310000000,-2667000000,-45536000000,888000000,0,-62222000000,-7363000000,-11036000000,-79733000000,-612000000.0,-582000000,23466000000,24048000000,125299000000,-52535000000,72764000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm
GOOG,2024-12-31,2024-12-31,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,350018000000,146306000000,203712000000,0.5820043541,49326000000,14188000000,27808000000,41996000000,0,91322000000,237628000000,4482000000,268000000,15311000000,135394000000,0.3868201064,112390000000,0.3210977721,7425000000,119815000000,0.3423109669,19697000000,100118000000,0.2860367181,8.04,8.04,12447000973,12447000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,2024-12-31,GOOG,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,23466000000,72191000000,95657000000,52340000000,0,15714000000,163711000000,184624000000,31885000000,0,31885000000,37982000000,17180000000,14874000000,286545000000,0,450256000000,7987000000,2887000000,8782000000.0,5036000000.0,64430000000,89122000000,22574000000,0.0,0,13476000000,36050000000,0,14578000000,125172000000,0,84800000000,245084000000,-4800000000,0,325084000000,325084000000,450256000000,0,450256000000,110173000000,25461000000,1995000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,2024-12-31,GOOG,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,100118000000,15311000000,-5257000000,22785000000,-8406000000,-5891000000,0,359000000,-2874000000,748000000,125299000000,-52535000000,-2931000000,-91713000000,104310000000,-2667000000,-45536000000,888000000,0,-62222000000,-7363000000,-11036000000,-79733000000,-612000000.0,-582000000,23466000000,24048000000,125299000000,-52535000000,72764000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm
MO,2024-12-31,2024-12-31,USD,0000764180,2025-02-26,2025-02-26 14:13:50,2024,FY,20444000000,6077000000,14367000000,0.7027489728,0,0,0,2737000000,389000000,3126000000,9203000000,87000000,1124000000,286000000,15068000000,0.7370377617,11241000000,0.5498434749,2417000000,13658000000,0.6680688711,2394000000,11264000000,0.5509684993,6.54,6.54,1718000000,1718000000,https://www.sec.gov/Archives/edgar/data/764180/000076418025000019/0000764180-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data//000076418025000019/mo-20241231.htm,2024-12-31,MO,USD,0000764180,2025-02-26,2025-02-26 14:13:50,2024,FY,3127000000,0,3127000000,270000000,1080000000,36000000,4513000000,1617000000,0,19918000000,19918000000,8195000000,0,934000000,30664000000,0,35177000000,700000000,1527000000,0.0,0.0,6554000000,8781000000,23399000000,0.0,0,5185000000,28584000000,0,0,37365000000,0,935000000,0,0,-3173000000,-2238000000,-2188000000,35177000000,50000000,35177000000,8195000000,24926000000,21799000000,https://www.sec.gov/Archives/edgar/data/764180/000076418025000019/0000764180-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data//000076418025000019/mo-20241231.htm,2024-12-31,MO,USD,0000764180,2025-02-26,2025-02-26 14:13:50,2024,FY,11264000000,286000000,0,0,151000000,0,102000000,116000000,-67000000,-2948000000,8753000000,-142000000,2353000000,0,0,-36000000,2175000000,-1121000000,0,-3400000000,-6845000000,-125000000,-11491000000,0.0,-563000000,3158000000,3721000000,8753000000,-142000000,8611000000,https://www.sec.gov/Archives/edgar/data/764180/000076418025000019/0000764180-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data//000076418025000019/mo-20241231.htm
AMZN,2024-12-31,2024-12-31,USD,0001018724,2025-02-07,2025-02-06 18:40:29,2024,FY,637959000000,326288000000,311671000000,0.4885439346,88544000000,11359000000,43907000000,55266000000,99268000000,243078000000,569366000000,4677000000,2406000000,52795000000,123815000000,0.1940798703,68593000000,0.1075194487,21000000,68614000000,0.1075523662,9265000000,59248000000,0.092871172,5.66,5.53,10473000000,10721000000,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/0001018724-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,2024-12-31,AMZN,USD,0001018724,2025-02-07,2025-02-06 18:40:29,2024,FY,78779000000,22423000000,101202000000,55451000000,34214000000,0,190867000000,328806000000,23074000000,8602000000,31676000000,0,0,73545000000,434027000000,0,624894000000,94363000000,0,0.0,18103000000.0,66965000000,179431000000,130900000000,0.0,0,28593000000,159493000000,0,78277000000,338924000000,0,111000000,172866000000,-34000000,113027000000,285970000000,285970000000,624894000000,0,624894000000,22423000000,130900000000,52121000000,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/0001018724-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,2024-12-31,AMZN,USD,0001018724,2025-02-07,2025-02-06 18:40:29,2024,FY,59248000000,52795000000,-4648000000,22011000000,0,-3249000000,-1884000000,2972000000,0,-13529000000,115877000000,-82999000000,-7082000000,-26005000000,16403000000,5341000000,-94342000000,0,0,0,0,-11812000000,-11812000000,0.0,8422000000,82312000000,73890000000,115877000000,-82999000000,32878000000,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/0001018724-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm
AMCR,2024-06-30,2024-06-30,USD,0001748790,2024-08-16,2024-08-16 06:40:20,2024,FY,13639000000,10926000000,2713000000,0.1989148765,106000000,0,0,1260000000,0,1366000000,12292000000,38000000,348000000,587000000,1845000000,0.1352738471,1214000000,0.0890094582,-307000000,907000000,0.0665004766,163000000,730000000,0.0535229856,0.51,0.5,1439000000,1441000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/0001748790-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/amcr-20240630.htm,2024-06-30,AMCR,USD,0001748790,2024-08-16,2024-08-16 06:40:20,2024,FY,588000000,0,588000000,1846000000,2031000000,500000000,4965000000,4330000000,5345000000,1391000000,6736000000,0,148000000,345000000,11559000000,0,16524000000,2580000000,96000000,0.0,0.0,1585000000,4261000000,7091000000,0.0,584000000,635000000,8310000000,0,520000000,12571000000,0,14000000,879000000,-1020000000,4008000000,3881000000,3953000000,16524000000,72000000,16524000000,87000000,7187000000,6599000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/0001748790-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/amcr-20240630.htm,2024-06-30,AMCR,USD,0001748790,2024-08-16,2024-08-16 06:40:20,2024,FY,730000000,595000000,-37000000,32000000,-120000000,0,95000000,-43000000,-172000000,121000000,1321000000,-492000000,-23000000,0,0,39000000,-476000000,997000000,0,-81000000,-722000000,-1051000000,-857000000,-89000000.0,-101000000,588000000,689000000,1321000000,-492000000,829000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/0001748790-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/amcr-20240630.htm
