symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
EBAY,2024-12-31,2024-12-31,USD,0001065088,2025-02-27,2025-02-27 16:06:24,2024,FY,10283000000,2880000000,7403000000,0.7199260916,1479000000,914000000,2319000000,3233000000,373000000,5085000000,7592000000,272000000,259000000,324000000,2861000000,0.2782261986,2318000000,0.2254205971,-40000000,2278000000,0.2215306817,297000000,1975000000,0.1920645726,3.98,3.94,496000000,501000000,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/0001065088-25-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/ebay-20241231.htm,2024-12-31,EBAY,USD,0001065088,2025-02-27,2025-02-27 16:06:24,2024,FY,2433000000,3457000000.0,5890000000,962000000,0.0,356000000,7567000000,1690000000,4269000000.0,0,4269000000,2439000000,2936000000.0,464000000.0,11798000000,0.0,19365000000,257000000.0,1791000000,966000000.0,32000000.0,3052000000,6098000000,5752000000,0.0,1405000000,952000000,8109000000,0,118000000,14207000000,0,2000000.0,37951000000,206000000,-33001000000,5158000000,5158000000,19365000000,0,19365000000,5896000000,7863000000,5430000000,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/0001065088-25-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/ebay-20241231.htm,2024-12-31,EBAY,USD,0001065088,2025-02-27,2025-02-27 16:06:24,2024,FY,1981000000,324000000,-874000000.0,588000000,-34000000,0,0.0,-8000000,-26000000.0,429000000,2414000000,-458000000,0,-13855000000,12306000000,4220000000,2213000000,-309000000,92000000,-3149000000,-533000000,93000000,-3806000000,-28000000,793000000,3286000000,2493000000,2414000000,-458000000,1956000000,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/0001065088-25-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/ebay-20241231.htm
ECL,2024-12-31,2024-12-31,USD,0000031462,2025-02-21,2025-02-21 08:04:24,2024,FY,15741400000,8899700000,6841700000,0.4346309731,0,0,0,4228200000,-339299999,4228200000,12939000000,57800000,340300000,935400000,3845000000,0.244260358,2802400000,0.1780273673,-231200000,2571200000,0.1633399825,439300000,2112400000,0.1341939091,7.43,7.37,284300000,286600000,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/0001558370-25-001263-index.htm,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/ecl-20241231x10k.htm,2024-12-31,ECL,USD,0000031462,2025-02-21,2025-02-21 08:04:24,2024,FY,1256800000,0.0,1256800000,3028300000,1464900000.0,275700000,6025700000,4475600000,7907300000.0,3308800000,11216100000,0,0.0,670400000.0,16362100000,0.0,22387800000,1810000000.0,758000000,0.0,0.0,2224800000,4792800000,7524700000,0.0,0,1281100000,8805800000,0,717800000,13598600000,0,367800000.0,11517100000,-1982000000,-1145600000,8757300000,8789200000,22387800000,31900000,22387800000,0,8282700000,7025900000,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/0001558370-25-001263-index.htm,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/ecl-20241231x10k.htm,2024-12-31,ECL,USD,0000031462,2025-02-21,2025-02-21 08:04:24,2024,FY,2131900000,935400000,0.0,134800000,0,0,0.0,0,0.0,-388200000,2813900000,-994500000,576800000,0,0,-16100000,-433800000,-628500000,0,-986500000,-664300000,255200000,-2024100000,-18700000,337300000,1256800000,919500000,2813900000,-994500000,1819400000,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/0001558370-25-001263-index.htm,https://www.sec.gov/Archives/edgar/data/31462/000155837025001263/ecl-20241231x10k.htm
EIX,2024-12-31,2024-12-31,USD,0000827052,2025-02-27,2025-02-27 16:09:50,2024,FY,17599000000,10381000000,7218000000,0.4101369396,0,798000000,0,798000000,3490000000,4288000000,14669000000,259000000,1869000000,2939000000,6371000000,0.3620092051,2930000000,0.1664867322,-1367000000,1563000000,0.0888118643,17000000,1546000000,0.0878459003,3.33,3.31,386000000,388000000,https://www.sec.gov/Archives/edgar/data/827052/000082705225000022/0000827052-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/92103/000082705225000022/eix-20241231.htm,2024-12-31,EIX,USD,0000827052,2025-02-27,2025-02-27 16:09:50,2024,FY,193000000,16287000000.0,193000000,0,0.0,3264000000,7155000000,0,0.0,0,0,4343000000,0.0,74081000000.0,78424000000,0.0,85579000000,2000000000.0,3171000000,0.0,0.0,3268000000,8439000000,34590000000,0.0,0,24810000000,59400000000,0,1180000000,67839000000,0,0.0,0,0,0,15565000000,15565000000,85579000000,0,85579000000,20630000000,37761000000,37568000000,https://www.sec.gov/Archives/edgar/data/827052/000082705225000022/0000827052-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/92103/000082705225000022/eix-20241231.htm,2024-12-31,EIX,USD,0000827052,2025-02-27,2025-02-27 16:09:50,2024,FY,1546000000,2939000000,9000000.0,0,749000000,-278000000,-14000000.0,53000000,988000000.0,-229000000,5014000000,-5707000000,0,-4898000000,5019000000,50000000,-5536000000,2462000000,0,-856000000,-1286000000,-302000000,674000000,0,152000000,684000000,532000000,5014000000,-5707000000,-693000000,https://www.sec.gov/Archives/edgar/data/827052/000082705225000022/0000827052-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/92103/000082705225000022/eix-20241231.htm
EW,2024-12-31,2024-12-31,USD,0001099800,2025-02-28,2025-02-28 16:50:53,2024,FY,5439500000,1117500000,4322000000,0.7945583234,1053000000,0,0,1789200000,101100000,2943300000,4060800000,120300000,19800000,155200000,1723100000,0.3167754389,1378700000,0.253460796,169400000,1548100000,0.2846033643,152100000,4174600000,0.7674602445,6.98,6.97,597700000,599300000,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/0001099800-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/ew-20241231.htm,2024-12-31,EW,USD,0001099800,2025-02-28,2025-02-28 16:50:53,2024,FY,3045200000,930700000.0,3975900000,727400000,1086700000.0,495400000,6285400000,1784200000,1776700000.0,1176600000,2953300000,307900000,992100000.0,732400000.0,6769900000,0.0,13055300000,197400000.0,46800000,1300000.0,53700000.0,1206000000,1505200000,676600000,0.0,0,810600000,1487200000,0,102300000,2992400000,0,654800000.0,13167000000,-244500000,-3578900000,9998400000,10062900000,13055300000,64500000,13055300000,1238600000,700000000,-2345200000,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/0001099800-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/ew-20241231.htm,2024-12-31,EW,USD,0001099800,2025-02-28,2025-02-28 16:50:53,2024,FY,4169700000,155200000,-323400000.0,162300000,-259300000,121200000,-256100000.00000003,89500000,-213899999.99999997,-3362200000,542300000,-282400000,-1061800000,-945800000,857600000,3745300000,2312900000,0,0,-1159400000,0,176400000,-983000000,38600000,1910800000,3058800000,1148000000,542300000,-252400000,289900000,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/0001099800-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/ew-20241231.htm
EA,2024-03-31,2024-03-31,USD,0000712515,2024-05-22,2024-05-22 16:12:19,2024,FY,7562000000,1710000000,5852000000,0.7738693467,2420000000,691000000,1019000000,1710000000,204000000,4334000000,6044000000,126000000,58000000,344000000,1991000000,0.2632901349,1518000000,0.2007405448,71000000,1589000000,0.2101295953,316000000,1273000000,0.1683417085,4.71,4.68,270000000,272000000,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/0000712515-24-000023-index.htm,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/ea-20240331.htm,2024-03-31,EA,USD,0000712515,2024-05-22,2024-05-22 16:12:19,2024,FY,2900000000,362000000.0,3262000000,565000000,0.0,322000000,4247000000,578000000,5379000000.0,400000000,5779000000,243000000,2380000000.0,436000000.0,9173000000,0.0,13420000000,110000000.0,66000000,497000000.0,1814000000.0,603000000,3090000000,1882000000,0.0,0,935000000,2817000000,0,66000000,5907000000,0,3000000.0,7582000000,-72000000,0,7513000000,7513000000,13420000000,0,13420000000,362000000,1948000000,-952000000,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/0000712515-24-000023-index.htm,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/ea-20240331.htm,2024-03-31,EA,USD,0000712515,2024-05-22,2024-05-22 16:12:19,2024,FY,1273000000,344000000,0.0,584000000,54000000,119000000,0.0,-6000000,-59000000.0,60000000,2315000000,-199000000,0,-640000000,632000000,0,-207000000,0,77000000,-1300000000,-205000000,-196000000,-1624000000,-8000000,476000000,2900000000,2424000000,2315000000,-199000000,2116000000,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/0000712515-24-000023-index.htm,https://www.sec.gov/Archives/edgar/data/712515/000071251524000023/ea-20240331.htm
ELV,2024-12-31,2024-12-31,USD,0001156039,2025-02-20,2025-02-20 15:58:57,2024,FY,176810000000,19549000000,157261000000,0.8894349867,0,0,0,-148881000000,168906000000,20025000000,39466000000,0,1185000000,0,9089000000,0.0514054635,7904000000,0.0447033539,0,7904000000,0.0447033539,1933000000,5980000000,0.0338216164,26.29,25.68,232866043,232900000,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/0001156039-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/elv-20241231.htm,2024-12-31,ELV,USD,0001156039,2025-02-20,2025-02-20 15:58:57,2024,FY,8288000000,25201000000.0,33489000000,19071000000,0.0,0,52560000000,4652000000,28277000000.0,12094000000,40371000000,-25201000000,0.0,44507000000.0,64329000000,0.0,116889000000,22673000000.0,2014000000,0.0,1508000000.0,0,26195000000,29218000000,0.0,2148000000,17902000000,49268000000,0,0,75463000000,0,2000000.0,33549000000,-1147000000,8911000000,41315000000,41426000000,116889000000,111000000,116889000000,0,31232000000,22944000000,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/0001156039-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/elv-20241231.htm,2024-12-31,ELV,USD,0001156039,2025-02-20,2025-02-20 15:58:57,2024,FY,5971000000,1393000000,0.0,191000000,-1719000000,0,0.0,-272000000,-1447000000.0,-28000000,5808000000,-1256000000,-4446000000,-17986000000,18572000000,-51000000,-5167000000,5562000000,0,-2900000000,-1508000000,39000000,1193000000,-6000000,1762000000,8288000000,6526000000,5808000000,-1256000000,4552000000,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/0001156039-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/elv-20241231.htm
EMR,2024-09-30,2024-09-30,USD,0000032604,2024-11-12,2024-11-12 07:01:57,2024,FY,17492000000,8607000000,8885000000,0.5079464898,0,5142000000,-781000000,4361000000,0,6219000000,14826000000,234000000,323000000,1689000000,4032000000,0.2305053739,2666000000,0.1524125314,-646000000,2020000000,0.1154813629,415000000,1968000000,0.1125085753,3.44,3.43,571300000,574000000,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/0000032604-24-000041-index.htm,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/emr-20240930.htm,2024-09-30,EMR,USD,0000032604,2024-11-12,2024-11-12 07:01:57,2024,FY,3588000000,0.0,3588000000,2927000000,2180000000.0,1497000000,10192000000,2807000000,18067000000.0,10436000000,28503000000,0,0.0,2744000000.0,34054000000,0.0,44246000000,1335000000.0,532000000,0.0,0.0,3875000000,5742000000,7155000000,0.0,0,3840000000,10995000000,0,0,16737000000,0,477000000.0,40830000000,-868000000,-18803000000,21636000000,21636000000,44246000000,0,44246000000,0,8198000000,4610000000,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/0000032604-24-000041-index.htm,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/emr-20240930.htm,2024-09-30,EMR,USD,0000032604,2024-11-12,2024-11-12 07:01:57,2024,FY,1605000000,1689000000,0.0,260000000,-551000000,0,122000000.0,0,-673000000.0,329000000,3332000000,-419000000,-8342000000,0,0,3401000000,-5360000000,-567000000,0,-643000000,-1201000000,-44000000,-2455000000,20000000,-4463000000,3588000000,8051000000,3332000000,-419000000,2913000000,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/0000032604-24-000041-index.htm,https://www.sec.gov/Archives/edgar/data/32604/000003260424000041/emr-20240930.htm
ENPH,2024-12-31,2024-12-31,USD,0001463101,2025-02-10,2025-02-07 19:06:51,2024,FY,1330383000,701245000,629138000,0.4728999093,201315000,130825000,206552000,337377000,13154000,551846000,1253091000,77306000,8905000,74074000,203138000,0.1526913678,77292000,0.0580975554,42867000,120159000,0.0903191036,17501000,102658000,0.0771642452,0.76,0.75,135167000,140004000,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/0001463101-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/enph-20241231.htm,2024-12-31,ENPH,USD,0001463101,2025-02-10,2025-02-07 19:06:51,2024,FY,369110000,1253480000.0,1622590000,223749000,165004000.0,315741000,2327084000,172131000,211571000.0,42398000,253969000,0,315567000.0,180925000.0,922592000,0.0,3249676000,90032000.0,101291000,5012000.0,237225000.0,226531000,660091000,0,0.0,0,1756569000,1756569000,0,0,2416660000,0,1000.0,-245206000,-6352000,1084573000,833016000,833016000,3249676000,0,3249676000,1253480000,1308195000,939085000,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/0001463101-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/enph-20241231.htm,2024-12-31,ENPH,USD,0001463101,2025-02-10,2025-02-07 19:06:51,2024,FY,102658000,81389000,-58319000.0,211360000,143001000,211640000,48591000.0,-85536000,-31694000.0,33604000,513693000,-33604000,0,-1184649000,1346520000,0,128267000,-7000,0,-391364000,0,-68898000,-460269000,-6323000,175368000,464116000,288748000,513693000,-33604000,480089000,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/0001463101-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/enph-20241231.htm
ETR,2024-12-31,2024-12-31,USD,0000065984,2025-02-18,2025-02-18 15:59:23,2024,FY,11879653000,6141366000,5738287000,0.4830349001,0,0,0,0,3087197000,3087197000,9228563000,298865000,1150820000,2013168000,4658967000,0.3921803945,2651090000,0.2231622422,-1208879000,1442211000,0.1214017783,381027000,1061184000,0.0893278617,2.47,2.45,427713121,431581696,https://www.sec.gov/Archives/edgar/data/65984/000006598425000012/0000065984-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/7323/000006598425000012/etr-20241231.htm,2024-12-31,ETR,USD,0000065984,2025-02-18,2025-02-18 15:59:23,2024,FY,859703000,0.0,859703000,1390399000,1797464000.0,348671000,4396237000,47846714000,367625000.0,0,367625000,5644919000,18986000.0,6515551000.0,60393795000,0.0,64790032000,1929162000.0,2305381000,457093000.0,462436000.0,956965000,6111037000,26596490000,0.0,4661894000,12016217000,43274601000,0,0,49385638000,219410000,5620000.0,12014315000,42769000,2801794000,15083908000,15149984000,64790032000,66076000,64790032000,5644919000,28918886000,28059183000,https://www.sec.gov/Archives/edgar/data/65984/000006598425000012/0000065984-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/7323/000006598425000012/etr-20241231.htm,2024-12-31,ETR,USD,0000065984,2025-02-18,2025-02-18 15:59:23,2024,FY,1061184000,2443562000,320705000.0,0,236250000,3056000,21898000.0,111839000,99457000.0,426809000,4488510000,-5836664000,0,0,0,-12346000,-5849010000,2633994000,0,0,-981659000,298526000,2087655000,0,727155000,859703000,132548000,4488510000,-5969710000,-1481200000,https://www.sec.gov/Archives/edgar/data/65984/000006598425000012/0000065984-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/7323/000006598425000012/etr-20241231.htm
EOG,2024-12-31,2024-12-31,USD,0000821189,2025-02-27,2025-02-27 16:33:55,2024,FY,23378000000,5680000000,17698000000,0.7570365301,0,669000000,5717000000,6386000000,3230000000,9616000000,15296000000,277000000,138000000,4108000000,12541000000,0.5364445205,8082000000,0.3457096415,136000000,8218000000,0.3515270767,1815000000,6403000000,0.273889982,11.31,11.25,566000000,569000000,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/0000821189-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/eog-20241231.htm,2024-12-31,EOG,USD,0000821189,2025-02-27,2025-02-27 16:33:55,2024,FY,7092000000,0.0,7092000000,2650000000,985000000.0,503000000,11230000000,35217000000,0.0,0,0,0,39000000.0,700000000.0,35956000000,0.0,47186000000,2464000000.0,500000000,1007000000.0,0.0,347000000,4318000000,4102000000,0.0,5866000000,3549000000,13517000000,0,0,17835000000,0,206000000.0,26941000000,-4000000,2208000000,29351000000,29351000000,47186000000,0,47186000000,0,5067000000,-2025000000,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/0000821189-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/eog-20241231.htm,2024-12-31,EOG,USD,0000821189,2025-02-27,2025-02-27 16:33:55,2024,FY,6403000000,4108000000,467000000.0,199000000,550000000,101000000,259000000.0,-36000000,226000000.0,416000000,12143000000,-6372000000,0,0,0,405000000,-5967000000,952000000,0,-3246000000,-2087000000,20000000,-4361000000,-1000000,1814000000,7092000000,5278000000,12143000000,-5353000000,6790000000,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/0000821189-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/821189/000082118925000011/eog-20241231.htm
EPAM,2024-12-31,2024-12-31,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,4727940000,3277497000,1450443000,0.3067811774,0,0,0,816300000,89559000,905859000,4093797000,46876000,0,127104000,673971000,0.1425506669,544584000,0.1151842028,39828000,584412000,0.1236081676,129879000,454533000,0.0961376413,7.93,7.84,57288000,57983000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm,2024-12-31,EPAM,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,1286267000,1690000.0,1287957000,1002175000,0.0,136116000,2426248000,335911000,1181575000.0,436418000,1617993000,0,269799000.0,100522000.0,2324225000,0.0,4750473000,44702000.0,39634000,50395000.0,59321000.0,626987000,821039000,25194000,0.0,92362000,180727000,298283000,0,0,1119322000,0,57000.0,2555796000,-116864000,1190222000,3629211000,3631151000,4750473000,1940000,4750473000,1690000,163254000,-1123013000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm,2024-12-31,EPAM,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,454533000,127104000,-64195000.0,167297000,-127313000,15588000,0.0,-29084000,-113817000.0,1742000,559168000,-32146000,-912158000,-8841000,65852999,2312001,-884980000,-1857000,0,-398028000,0,9478000,-390407000,-36497000,-752716000,1290392000,2043108000,559168000,-32146000,527022000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm
EQT,2024-12-31,2024-12-31,USD,0000033213,2025-02-19,2025-02-19 16:16:15,2024,FY,5222192000,2539357000,2682835000,0.5137373348,0,-284490000,621214000,336724000,1660815000,1997539000,4356660000,0,454825000,2162350000,2881369000,0.5517547038,685296000,0.1312276531,-421102000,264194000,0.0505906332,22079000,230577000,0.0441532981,0.45,0.41,509597000,559603000,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/0000033213-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/eqt-20241231.htm,2024-12-31,EQT,USD,0000033213,2025-02-19,2025-02-19 16:16:15,2024,FY,202093000,0.0,202093000,1229986000,0.0,282600000,1714679000,31843117000,2079481000.0,215257000,2294738000,3617397000,-95299000.0,360324000.0,38115576000,0.0,39830255000,1177656000.0,362678000,114700000.0,24187000.0,782328000,2461549000,9003377000,0.0,2851103000,1236090001,13090570001,0,41878000,15552119001,0,18014711000.0,2585238000,-2321000,0,20597628000,24278136000,39830255000,3680508000,39830255000,3617397000,9366055000,9163962000,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/0000033213-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/eqt-20241231.htm,2024-12-31,EQT,USD,0000033213,2025-02-19,2025-02-19 16:16:15,2024,FY,242115000,2162350000,14732000.0,158344000,-281805000,-220446000,0.0,16512000,-77871000.0,531237000,2826973000,-2253709000,-874265000,-148049000,0,1696041000,-1579982000,-4128067000,0,0,-326581000,3328773000,-1125875000,0,121116000,202093000,80977000,2826973000,-2253709000,573264000,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/0000033213-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000011/eqt-20241231.htm
EFX,2024-12-31,2024-12-31,USD,0000033185,2025-02-20,2025-02-20 16:25:43,2024,FY,5681100000,2518700000,3162400000,0.5566527609,0,0,0,1450500000,669800000,2120300000,4639000000,0,229100000,680600000,1720200000,0.3027934731,1042100000,0.1834327859,-231600000,810500000,0.142666033,203200000,604100000,0.1063350407,4.88,4.84,123800000,124900000,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/0000033185-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/efx-20241231.htm,2024-12-31,EFX,USD,0000033185,2025-02-20,2025-02-20 16:25:43,2024,FY,169900000,0.0,169900000,957600000,0.0,98200000,1360600000,3332100000,6547800000.0,94700000,6642500000,0,0.0,424200000.0,10398800000,0.0,11759400000,138200000.0,687700000,0.0,115500000.0,870100000,1811500000,4322800000,0.0,351600000,353900000,5028300000,0,0,6839800000,0,236600000.0,6018600000,-722700000,-735600000,4796900000,4902100000,11759400000,105200000,11759400000,0,5010500000,4840600000,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/0000033185-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/efx-20241231.htm,2024-12-31,EFX,USD,0000033185,2025-02-20,2025-02-20 16:25:43,2024,FY,604100000,680600000,-66900000.00000001,81600000,21900000,-66300000,0.0,0,88200000.0,3200000,1324500000,-511500000,0,0,0,0,-511500000,-704600000,0,0,-193200000,51400000,-846400000,-13500000,-46900000,169900000,216800000,1324500000,-511500000,813000000,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/0000033185-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/efx-20241231.htm
EQIX,2024-12-31,2024-12-31,USD,0001101239,2025-02-12,2025-02-12 16:15:31,2024,FY,8748000000,4467000000,4281000000,0.4893689986,0,1766000000,891000000,2657000000,296000000,2953000000,7420000000,137000000,457000000,2007000000,3441000000,0.3933470508,1328000000,0.1518061271,-353000000,975000000,0.1114540466,161000000,815000000,0.0931641518,8.54,8.5,95457000,95827000,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/0001628280-25-005126-index.htm,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/eqix-20241231.htm,2024-12-31,EQIX,USD,0001101239,2025-02-12,2025-02-12 16:15:31,2024,FY,3081000000,527000000.0,3608000000,949000000,0.0,890000000,5447000000,20668000000,5504000000.0,1417000000,6921000000,519000000,48000000.0,1482000000.0,29638000000,0.0,35085000000,133000000.0,1204000000,196000000.0,0.0,1816000000,3349000000,14007000000,0.0,0,4177000000,18184000000,0,0,21533000000,0,0.0,-5593000000,-1735000000,20856000000,13528000000,13553000000,35085000000,25000000,35085000000,1046000000,18961000000,15880000000,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/0001628280-25-005126-index.htm,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/eqix-20241231.htm,2024-12-31,EQIX,USD,0001101239,2025-02-12,2025-02-12 16:15:31,2024,FY,814000000,2009000000,0.0,462000000,-340000000,27000000,0.0,0,-367000000.0,304000000,3249000000,0,0,-520000000,0,-3417000000,-3937000000,1621000000,1673000000,0,-1643000000,72000000,1723000000,-49000000,986000000,3082000000,2096000000,3249000000,-3066000000,183000000,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/0001628280-25-005126-index.htm,https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/eqix-20241231.htm
